"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"09000","Connecticut","1","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",1076871,1172198,1251950,1370190,1508041,1631920,1786343,1946495,2114005,2384920,2327074,2530825,2764049,2931496,3148802,3414419,3813395,4044515,4291509,4725580,5290532,5988387,7321114,9035950,10060537,10474547,12149484,12536108,13354397,14225750,15859297,18810227,18960667,17960875,18529323,19453794,19878936,20788882,21727675,23028960,24556238,24962150,27541341,28210665,26964915,27782182,30398285,33613089,39786121,44463066,44650263,38927922,39824720,43030842,47804030,48198709,51244356,52179464
"09000","Connecticut","1","SA40","91","...","  Personal dividend income",396046,438104,447536,480805,520761,559223,626228,679483,719450,828343,785236,780611,786899,814014,879347,903563,929821,883008,1024820,1147522,1281838,1437716,1601832,1835794,1999033,2055449,2290556,2271563,2368003,2420494,2598089,3157691,3075411,3190655,3329603,3529010,3854025,4103846,4665810,5310349,5440123,5330297,6057053,5768747,6207312,7013441,9657222,9625673,12303386,14329827,14978341,10067834,10077046,12021162,14629911,13745600,15737443,16038515
"09000","Connecticut","1","SA40","92","...","  Personal interest income",435723,470346,521984,583200,653861,720420,800035,894636,1006426,1151959,1141403,1379463,1602145,1750881,1909927,2139878,2510706,2810236,2956468,3357800,3793062,4357077,5469119,6887584,7747738,8114448,9580948,9976332,10824368,11668525,12969496,15406496,15542647,14238460,14170382,14249637,13932553,14367158,14349564,15001361,16171569,16466506,18350807,18976519,17064333,16670169,16496023,20142136,24414580,27576348,25700273,23353733,22888641,22749557,24251829,25013709,25930047,25707497
"09000","Connecticut","1","SA40","93","...","    Imputed interest receipts 1/",167072,185454,205033,226814,249456,263508,293777,314116,350550,387076,439097,536432,646670,715813,792825,853973,995645,1248662,1265835,1400955,1584985,1640570,1967620,2274163,2741712,3427096,3775945,4313813,4876710,5532094,6026443,6709240,6895979,6780816,7162653,7564407,7487222,7779398,7740455,8321902,8405157,8827370,9576039,9655200,9441873,9462816,10169433,11065022,12494927,13561538,13474038,13416435,13982701,13801661,14133894,15253664,15509173,15861930
"09000","Connecticut","1","SA40","94","...","    Monetary interest receipts",268651,284892,316951,356386,404405,456912,506258,580520,655876,764883,702306,843031,955475,1035068,1117102,1285905,1515061,1561574,1690633,1956845,2208077,2716507,3501499,4613421,5006026,4687352,5805003,5662519,5947658,6136431,6943053,8697256,8646668,7457644,7007729,6685230,6445331,6587760,6609109,6679459,7766412,7639136,8774768,9321319,7622460,7207353,6326590,9077114,11919653,14014810,12226235,9937298,8905940,8947896,10117935,9760045,10420874,9845567
"09000","Connecticut","1","SA40","95","...","  Rental income of persons 2/",245102,263748,282430,306185,333419,352277,360080,372376,388129,404618,400435,370751,375005,366601,359528,370978,372868,351271,310221,220258,215632,193594,250163,312572,313766,304650,277980,288213,162026,136731,291712,246040,342609,531760,1029338,1675147,2092358,2317878,2712301,2717250,2944546,3165347,3133481,3465399,3693270,4098572,4245040,3845280,3068155,2556891,3971649,5506355,6859033,8260123,8922290,9439400,9576866,10433452
"09000","Connecticut","1","SA40","96","...","    Imputed rent",193819,214568,234379,253430,275545,289196,295685,305891,320407,334436,328664,292538,273421,287635,276104,257456,258610,237912,199796,101507,92191,63504,64034,64387,2240,-21177,-83113,-174188,-343718,-386032,-235091,-271219,-219735,-88398,303317,870917,1219436,1334163,1600898,1615563,1927477,2177895,2213864,2474758,2670173,3055988,3301554,2761402,2094606,1452784,2683387,4187053,5339588,6471987,7034809,7521340,7604195,8294818
"09000","Connecticut","1","SA40","97","...","    Monetary rent",51283,49180,48051,52755,57874,63081,64395,66485,67722,70182,71771,78213,101584,78966,83424,113522,114258,113359,110425,118751,123441,130090,186129,248185,311526,325827,361093,462401,505744,522763,526803,517259,562344,620158,726021,804230,872922,983715,1111403,1101687,1017069,987452,919617,990641,1023097,1042584,943486,1083878,973549,1104107,1288262,1319302,1519445,1788136,1887481,1918060,1972671,2138634
"10000","Delaware","2","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",252196,264454,282408,289831,310226,334618,357012,375430,365077,379013,393002,418817,447966,470293,498024,534885,597086,609288,664270,739704,813829,902723,1096006,1332941,1471582,1567132,1774423,1971448,2100146,2239126,2443125,2962515,3051161,3188443,3237908,3378942,3424696,3743469,4078421,4267438,4683524,4566487,5109222,5017212,5138944,5205877,5615250,5787115,6557131,6927095,7061389,6376953,6184124,6720318,7128646,7295086,7769904,7987458
"10000","Delaware","2","SA40","91","...","  Personal dividend income",145158,151558,159724,160736,173766,186909,200266,201917,184455,173107,197655,195351,185430,181285,185172,188233,191549,158471,192791,224034,237978,255761,269340,294497,313391,328576,364684,392611,416880,432410,482438,605024,659131,711303,726931,772239,842444,876758,1066527,1169072,1230768,1148075,1322039,1251030,1493929,1601316,2038728,1979851,2242676,2342682,2204860,1462488,1392372,1658115,1940917,1961238,2242247,2301532
"10000","Delaware","2","SA40","92","...","  Personal interest income",69174,72120,79681,83956,89581,98453,107093,120800,128951,149310,142990,174063,209904,233442,258318,297113,354956,402645,428944,485511,544412,617956,794225,999258,1124578,1197056,1368249,1528326,1653041,1779081,1913070,2310742,2329498,2370318,2351236,2369562,2282579,2530331,2621907,2699470,2997465,2916783,3263265,3197114,3010780,2925401,2809242,3106760,3706603,4078813,4122530,3896107,3477471,3493911,3514214,3568775,3665212,3659297
"10000","Delaware","2","SA40","93","...","    Imputed interest receipts 1/",37424,41209,46105,50439,53196,54804,59900,60719,63827,68977,74576,82385,104136,117042,130978,144206,169094,208216,217314,239503,270745,285125,341537,391710,468824,572383,616771,724032,809819,912449,972038,1100382,1139745,1212479,1274541,1346232,1327682,1463551,1502576,1592306,1655902,1676776,1817138,1769010,1806601,1813360,1883431,1912142,2137082,2271396,2412890,2480347,2374800,2382888,2359483,2479553,2503483,2569802
"10000","Delaware","2","SA40","94","...","    Monetary interest receipts",31750,30911,33576,33517,36385,43649,47193,60081,65124,80333,68414,91678,105768,116400,127340,152907,185862,194429,211630,246008,273667,332831,452688,607548,655754,624673,751478,804294,843222,866632,941032,1210360,1189753,1157839,1076695,1023330,954897,1066780,1119331,1107164,1341563,1240007,1446127,1428104,1204179,1112041,925811,1194618,1569521,1807417,1709640,1415760,1102671,1111023,1154731,1089222,1161729,1089495
"10000","Delaware","2","SA40","95","...","  Rental income of persons 2/",37864,40776,43003,45139,46879,49256,49653,52713,51671,56596,52357,49403,52632,55566,54534,49539,50581,48172,42535,30159,31439,29006,32441,39186,33613,41500,41490,50511,30225,27635,47617,46749,62532,106822,159741,237141,299673,336380,389987,398896,455291,501629,523918,569068,634235,679160,767280,700504,607852,505600,733999,1018358,1314281,1568292,1673515,1765073,1862445,2026629
"10000","Delaware","2","SA40","96","...","    Imputed rent",28231,31044,33724,35836,38360,39828,40360,41471,43233,44990,43912,40906,39767,42037,40820,38323,38769,36236,30686,17436,17865,14154,13716,15129,5764,4108,-2614,-10841,-26373,-28269,-8942,-8207,2817,23306,69554,141026,191988,211285,255683,263632,314995,359019,378696,430246,477843,551535,621167,545546,449284,328513,541911,797225,1065456,1270827,1356905,1440500,1521118,1656551
"10000","Delaware","2","SA40","97","...","    Monetary rent",9633,9732,9279,9303,8519,9428,9293,11242,8438,11606,8445,8497,12865,13529,13714,11216,11812,11936,11849,12723,13574,14852,18725,24057,27849,37392,44104,61352,56598,55904,56559,54956,59715,83516,90187,96115,107685,125095,134304,135264,140296,142610,145222,138822,156392,127625,146113,154958,158568,177087,192088,221133,248825,297465,316610,324573,341327,370078
"11000","District of Columbia","2","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",454908,472577,506082,517590,539830,565375,584663,620927,629356,638712,650313,649046,745978,860294,940248,986517,1072845,1111716,1182365,1293334,1464398,1623889,1855772,2119306,2253056,2257477,2485770,2656943,2742537,2785517,3083715,3714591,3580591,3508323,3695939,3786018,3875997,3902809,3891237,4380614,4614519,4602731,4932194,4790076,4628161,4781602,5161300,5722324,6629330,7151256,7627387,6455789,6348958,7482357,8286423,8348742,8912467,9145264
"11000","District of Columbia","2","SA40","91","...","  Personal dividend income",85611,92095,102619,103366,110445,117782,133501,148861,147066,138285,167149,167876,172705,182146,200300,198767,197403,171811,200839,225528,250248,278517,301503,337568,376520,359706,395193,384959,403336,379307,439643,522660,531124,554837,571543,570487,627383,619887,693849,795709,770735,733775,853622,792550,896755,910407,1302551,1240741,1658603,1841586,1809957,1004795,896922,1291318,1690326,1533464,1894744,1965245
"11000","District of Columbia","2","SA40","92","...","  Personal interest income",303623,312950,336173,346809,362024,378793,387732,412461,425460,445625,432774,439160,532951,634780,697324,746747,831231,895936,939564,1032636,1179783,1310350,1513106,1729386,1825042,1837896,2032459,2208652,2296047,2373461,2597780,3155772,3002468,2883689,2979996,3020819,3011642,2983868,2880953,3244088,3498979,3482102,3702215,3565772,3258895,3327514,3234383,3943790,4494417,4891628,5141093,4506130,4228671,4639510,4927547,4959674,5134210,5128351
"11000","District of Columbia","2","SA40","93","...","    Imputed interest receipts 1/",194437,203680,216925,226601,237782,251709,264638,282318,286103,297930,306333,277539,350144,435042,480058,503022,548613,618028,648782,710979,822978,879998,971684,1031030,1102696,1194631,1246938,1379210,1468772,1559826,1655124,1850676,1836973,1874397,2003680,2096776,2127563,2155292,2119908,2366886,2454170,2517401,2596204,2442972,2392107,2461297,2509428,2785356,3038174,3215805,3473601,3256474,3270608,3552975,3649055,3782649,3879281,3954356
"11000","District of Columbia","2","SA40","94","...","    Monetary interest receipts",109186,109270,119248,120208,124242,127084,123094,130143,139357,147695,126441,161621,182807,199738,217266,243725,282618,277908,290782,321657,356805,430352,541422,698356,722346,643265,785521,829442,827275,813635,942656,1305096,1165495,1009292,976316,924043,884079,828576,761045,877202,1044809,964701,1106011,1122800,866788,866217,724955,1158434,1456243,1675823,1667492,1249656,958063,1086535,1278492,1177025,1254929,1173995
"11000","District of Columbia","2","SA40","95","...","  Rental income of persons 2/",65674,67532,67290,67415,67361,68800,63430,59605,56830,54802,50390,42010,40322,43368,42624,41003,44211,43969,41962,35170,34367,35022,41163,52352,51494,59875,58118,63332,43154,32749,46292,36159,46999,69797,144400,194712,236972,299054,316435,340817,344805,386854,376357,431754,472511,543681,624366,537793,476310,418042,676337,944864,1223365,1551529,1668550,1855604,1883513,2051668
"11000","District of Columbia","2","SA40","96","...","    Imputed rent",38830,41031,43005,43836,45291,45374,44493,44313,44824,45385,43317,35183,34236,35968,34346,32025,32239,29672,24841,12220,10858,7208,7380,6960,-489,-3203,-9732,-19165,-36334,-39952,-24368,-27807,-22805,-10579,28175,87889,126860,141843,173102,176814,213314,243152,248021,287183,328074,391228,468354,394793,337611,229140,413719,657167,884116,1135696,1240856,1429197,1445385,1576689
"11000","District of Columbia","2","SA40","97","...","    Monetary rent",26844,26501,24285,23579,22070,23426,18937,15292,12006,9417,7073,6827,6086,7400,8278,8978,11972,14297,17121,22950,23509,27814,33783,45392,51983,63078,67850,82497,79488,72701,70660,63966,69804,80376,116225,106823,110112,157211,143333,164003,131491,143702,128336,144571,144437,152453,156012,143000,138699,188902,262618,287697,339249,415833,427694,426407,438128,474979
"12000","Florida","5","SA40","90","...","Dividends, interest, and rent (thousands of dollars)",1709990,1869088,2030435,2204482,2390111,2598591,2824776,3129393,3421711,3794661,4538070,5556691,6574612,7440229,8366350,9710877,11431527,12728825,13826726,15755779,18596244,21778916,26929854,33523184,36398545,40645065,46417839,51823627,55706346,58748658,64282535,77595202,81697337,81539938,81103112,84640203,88366417,96310656,102179114,109206713,118555799,119224318,127998945,130534776,129347578,132216018,149923507,166763805,192241325,208082174,207542226,175868747,187291600,211460967,217158953,211746727,230619297,235263090
"12000","Florida","5","SA40","91","...","  Personal dividend income",385028,418429,443828,472906,526179,578318,657948,739764,796302,867487,1150758,1257697,1341692,1460285,1651327,1896305,2148721,2159352,2601991,3005418,3594064,4235098,4955911,5885398,5729361,6664075,7218651,8064484,9014536,9731931,11193671,13711575,14740480,15756292,16308880,17777687,20046709,21832571,25441325,28280923,30731039,30624236,34167778,34680474,37744776,41728103,55181473,61102309,72964391,80020111,73079355,48513452,48260368,63606235,77079184,72514330,84666090,86739154
"12000","Florida","5","SA40","92","...","  Personal interest income",886167,986981,1078813,1193318,1284790,1412598,1536861,1730684,1934195,2196064,2646347,3512598,4439201,5117086,5810354,6918773,8439544,9724837,10462759,12121461,14342207,16869285,21127212,26481299,29425985,32712418,37927502,42186361,45277899,47659704,51521816,62323096,64976571,63042811,61154705,61733490,62204291,67782736,69058956,73068709,78979025,78911230,83853786,84578954,79312568,76738515,79401205,90116317,105051859,115867857,117944520,106762962,116014177,121231763,111362073,107783763,112106079,111716650
"12000","Florida","5","SA40","93","...","    Imputed interest receipts 1/",359871,398322,441144,487190,532088,602760,684154,765323,854862,965190,1109054,1533040,2017342,2351552,2701108,3070736,3679109,4634152,4859744,5492385,6494764,6859839,8088718,9232692,10851414,13957427,14970038,18012649,20130833,22378664,23922958,27124046,28743148,29810709,31220069,33346804,33897272,36865278,37474296,40828464,41612226,43080534,45002497,44438137,44871971,44760525,49991422,51466147,56273157,59652554,63247862,62374133,65016665,73268548,66193456,67670447,69265891,71170482
"12000","Florida","5","SA40","94","...","    Monetary interest receipts",526296,588659,637669,706128,752702,809838,852707,965361,1079333,1230874,1537293,1979558,2421859,2765534,3109246,3848037,4760435,5090685,5603015,6629076,7847443,10009446,13038494,17248607,18574571,18754991,22957464,24173712,25147066,25281040,27598858,35199050,36233423,33232102,29934636,28386686,28307019,30917458,31584660,32240245,37366799,35830696,38851289,40140817,34440597,31977990,29409783,38650170,48778702,56215303,54696658,44388829,50997512,47963215,45168617,40113316,42840188,40546168
